date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:46:11	64887/64887	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Jun%202019%2012:46:10%20GMT	http://magedemo.solwininfotech.com/magento2/freego/theme/white/mobiles.html?cat=16&price=600-	Z:/My%20Web%20Sites/magento_theme_project/magedemo.solwininfotech.com/magento2/freego/theme/white/mobilese0ba.html	(from http://magedemo.solwininfotech.com/magento2/freego/theme/white/mobiles.html?cat=16)
16:46:12	64912/64912	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Jun%202019%2012:46:11%20GMT	http://magedemo.solwininfotech.com/magento2/freego/theme/white/mobiles.html?cat=17&price=300-400	Z:/My%20Web%20Sites/magento_theme_project/magedemo.solwininfotech.com/magento2/freego/theme/white/mobiles5fad.html	(from http://magedemo.solwininfotech.com/magento2/freego/theme/white/mobiles.html?cat=17)
16:46:14	78051/78051	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Jun%202019%2012:46:13%20GMT	http://magedemo.solwininfotech.com/magento2/freego/theme/white/mobiles.html?cat=17&price=500-600	Z:/My%20Web%20Sites/magento_theme_project/magedemo.solwininfotech.com/magento2/freego/theme/white/mobiles56bf.html	(from http://magedemo.solwininfotech.com/magento2/freego/theme/white/mobiles.html?cat=17)
16:46:15	70822/70822	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Jun%202019%2012:46:14%20GMT	http://magedemo.solwininfotech.com/magento2/freego/theme/white/mobiles.html?cat=17&price=600-	Z:/My%20Web%20Sites/magento_theme_project/magedemo.solwininfotech.com/magento2/freego/theme/white/mobilesa788.html	(from http://magedemo.solwininfotech.com/magento2/freego/theme/white/mobiles.html?cat=17)
16:46:16	64926/64926	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Jun%202019%2012:46:15%20GMT	http://magedemo.solwininfotech.com/magento2/freego/theme/white/mobiles.html?cat=18&price=100-200	Z:/My%20Web%20Sites/magento_theme_project/magedemo.solwininfotech.com/magento2/freego/theme/white/mobiles98f4.html	(from http://magedemo.solwininfotech.com/magento2/freego/theme/white/mobiles.html?cat=18)
16:46:17	78049/78049	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Jun%202019%2012:46:16%20GMT	http://magedemo.solwininfotech.com/magento2/freego/theme/white/mobiles.html?cat=18&price=500-600	Z:/My%20Web%20Sites/magento_theme_project/magedemo.solwininfotech.com/magento2/freego/theme/white/mobiles0a08.html	(from http://magedemo.solwininfotech.com/magento2/freego/theme/white/mobiles.html?cat=18)
16:46:19	64895/64895	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Jun%202019%2012:46:18%20GMT	http://magedemo.solwininfotech.com/magento2/freego/theme/white/mobiles.html?cat=18&price=600-	Z:/My%20Web%20Sites/magento_theme_project/magedemo.solwininfotech.com/magento2/freego/theme/white/mobilesc96a.html	(from http://magedemo.solwininfotech.com/magento2/freego/theme/white/mobiles.html?cat=18)
16:46:20	64485/64485	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Jun%202019%2012:46:19%20GMT	http://magedemo.solwininfotech.com/magento2/freego/theme/white/mobiles.html?price=260-270%2C200-300	Z:/My%20Web%20Sites/magento_theme_project/magedemo.solwininfotech.com/magento2/freego/theme/white/mobilesfcf3.html	(from http://magedemo.solwininfotech.com/magento2/freego/theme/white/mobiles.html?price=200-300)
16:46:22	64511/64511	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Jun%202019%2012:46:20%20GMT	http://magedemo.solwininfotech.com/magento2/freego/theme/white/mobiles.html?price=290-300%2C200-300	Z:/My%20Web%20Sites/magento_theme_project/magedemo.solwininfotech.com/magento2/freego/theme/white/mobiles700d.html	(from http://magedemo.solwininfotech.com/magento2/freego/theme/white/mobiles.html?price=200-300)
16:46:23	70704/70704	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Jun%202019%2012:46:22%20GMT	http://magedemo.solwininfotech.com/magento2/freego/theme/white/mobiles.html?p=2&price=500-600	Z:/My%20Web%20Sites/magento_theme_project/magedemo.solwininfotech.com/magento2/freego/theme/white/mobilesa629.html	(from http://magedemo.solwininfotech.com/magento2/freego/theme/white/mobiles.html?price=500-600)
16:46:24	64935/64935	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Jun%202019%2012:46:23%20GMT	http://magedemo.solwininfotech.com/magento2/freego/theme/white/mobiles.html?cat=14&price=500-600	Z:/My%20Web%20Sites/magento_theme_project/magedemo.solwininfotech.com/magento2/freego/theme/white/mobiles8872.html	(from http://magedemo.solwininfotech.com/magento2/freego/theme/white/mobiles.html?price=500-600)
16:46:25	90712/90712	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Jun%202019%2012:46:24%20GMT	http://magedemo.solwininfotech.com/magento2/freego/theme/white/mobiles.html?price=580-590%2C500-600	Z:/My%20Web%20Sites/magento_theme_project/magedemo.solwininfotech.com/magento2/freego/theme/white/mobiles1ed1.html	(from http://magedemo.solwininfotech.com/magento2/freego/theme/white/mobiles.html?price=500-600)
16:46:27	89889/89889	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Jun%202019%2012:46:25%20GMT	http://magedemo.solwininfotech.com/magento2/freego/theme/white/mobiles.html?price=590-600%2C500-600	Z:/My%20Web%20Sites/magento_theme_project/magedemo.solwininfotech.com/magento2/freego/theme/white/mobilesb409.html	(from http://magedemo.solwininfotech.com/magento2/freego/theme/white/mobiles.html?price=500-600)
16:46:28	60388/60388	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Jun%202019%2012:46:27%20GMT	http://magedemo.solwininfotech.com/magento2/freego/theme/white/mobiles/evolved-injected.html	Z:/My%20Web%20Sites/magento_theme_project/magedemo.solwininfotech.com/magento2/freego/theme/white/mobiles/evolved-injected.html	(from http://magedemo.solwininfotech.com/magento2/freego/theme/white/evolved-injected.html)
16:46:29	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2012%20Jun%202019%2012:46:29%20GMT	http://magedemo.solwininfotech.com/magento2/freego/theme/white/sendfriend/product/send/id/68/cat_id/3/	Z:/My%20Web%20Sites/magento_theme_project/magedemo.solwininfotech.com/magento2/freego/theme/white/sendfriend/product/send/id/68/cat_id/3/index.html	(from http://magedemo.solwininfotech.com/magento2/freego/theme/white/evolved-injected.html)
16:46:30	60390/60390	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Jun%202019%2012:46:29%20GMT	http://magedemo.solwininfotech.com/magento2/freego/theme/white/mobiles/sentence-ethics.html	Z:/My%20Web%20Sites/magento_theme_project/magedemo.solwininfotech.com/magento2/freego/theme/white/mobiles/sentence-ethics.html	(from http://magedemo.solwininfotech.com/magento2/freego/theme/white/sentence-ethics.html)
16:46:31	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2012%20Jun%202019%2012:46:31%20GMT	http://magedemo.solwininfotech.com/magento2/freego/theme/white/sendfriend/product/send/id/70/cat_id/3/	Z:/My%20Web%20Sites/magento_theme_project/magedemo.solwininfotech.com/magento2/freego/theme/white/sendfriend/product/send/id/70/cat_id/3/index.html	(from http://magedemo.solwininfotech.com/magento2/freego/theme/white/sentence-ethics.html)
16:46:32	60553/60553	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Jun%202019%2012:46:31%20GMT	http://magedemo.solwininfotech.com/magento2/freego/theme/white/mobiles/predefined-sufferedestest.html	Z:/My%20Web%20Sites/magento_theme_project/magedemo.solwininfotech.com/magento2/freego/theme/white/mobiles/predefined-sufferedestest.html	(from http://magedemo.solwininfotech.com/magento2/freego/theme/white/predefined-sufferedestest.html)
16:46:33	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2012%20Jun%202019%2012:46:32%20GMT	http://magedemo.solwininfotech.com/magento2/freego/theme/white/sendfriend/product/send/id/67/cat_id/3/	Z:/My%20Web%20Sites/magento_theme_project/magedemo.solwininfotech.com/magento2/freego/theme/white/sendfriend/product/send/id/67/cat_id/3/index.html	(from http://magedemo.solwininfotech.com/magento2/freego/theme/white/predefined-sufferedestest.html)
16:46:33	60335/60335	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Jun%202019%2012:46:32%20GMT	http://magedemo.solwininfotech.com/magento2/freego/theme/white/mobiles/oversed-humour.html	Z:/My%20Web%20Sites/magento_theme_project/magedemo.solwininfotech.com/magento2/freego/theme/white/mobiles/oversed-humour.html	(from http://magedemo.solwininfotech.com/magento2/freego/theme/white/oversed-humour.html)
16:46:35	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2012%20Jun%202019%2012:46:35%20GMT	http://magedemo.solwininfotech.com/magento2/freego/theme/white/sendfriend/product/send/id/69/cat_id/3/	Z:/My%20Web%20Sites/magento_theme_project/magedemo.solwininfotech.com/magento2/freego/theme/white/sendfriend/product/send/id/69/cat_id/3/index.html	(from http://magedemo.solwininfotech.com/magento2/freego/theme/white/oversed-humour.html)
16:46:35	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2012%20Jun%202019%2012:46:35%20GMT	http://magedemo.solwininfotech.com/magento2/freego/theme/white/sendfriend/product/send/id/76/	Z:/My%20Web%20Sites/magento_theme_project/magedemo.solwininfotech.com/magento2/freego/theme/white/sendfriend/product/send/id/76/index.html	(from http://magedemo.solwininfotech.com/magento2/freego/theme/white/evolved-ethicss.html)
16:46:36	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2012%20Jun%202019%2012:46:35%20GMT	http://magedemo.solwininfotech.com/magento2/freego/theme/white/sendfriend/product/send/id/75/	Z:/My%20Web%20Sites/magento_theme_project/magedemo.solwininfotech.com/magento2/freego/theme/white/sendfriend/product/send/id/75/index.html	(from http://magedemo.solwininfotech.com/magento2/freego/theme/white/bonorums-suffered.html)
16:46:37	64920/64920	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Jun%202019%2012:46:36%20GMT	http://magedemo.solwininfotech.com/magento2/freego/theme/white/mobiles/sony.html?price=580-590%2C500-600	Z:/My%20Web%20Sites/magento_theme_project/magedemo.solwininfotech.com/magento2/freego/theme/white/mobiles/sony1ed1.html	(from http://magedemo.solwininfotech.com/magento2/freego/theme/white/mobiles/sony.html?price=500-600)
16:46:39	64928/64928	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Jun%202019%2012:46:38%20GMT	http://magedemo.solwininfotech.com/magento2/freego/theme/white/mobiles/sony.html?price=590-600%2C500-600	Z:/My%20Web%20Sites/magento_theme_project/magedemo.solwininfotech.com/magento2/freego/theme/white/mobiles/sonyb409.html	(from http://magedemo.solwininfotech.com/magento2/freego/theme/white/mobiles/sony.html?price=500-600)
16:46:41	64962/64962	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Jun%202019%2012:46:39%20GMT	http://magedemo.solwininfotech.com/magento2/freego/theme/white/mobiles/nokia.html?price=580-590%2C500-600	Z:/My%20Web%20Sites/magento_theme_project/magedemo.solwininfotech.com/magento2/freego/theme/white/mobiles/nokia1ed1.html	(from http://magedemo.solwininfotech.com/magento2/freego/theme/white/mobiles/nokia.html?price=500-600)
16:46:42	70943/70943	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Jun%202019%2012:46:41%20GMT	http://magedemo.solwininfotech.com/magento2/freego/theme/white/mobiles/nokia.html?price=590-600%2C500-600	Z:/My%20Web%20Sites/magento_theme_project/magedemo.solwininfotech.com/magento2/freego/theme/white/mobiles/nokiab409.html	(from http://magedemo.solwininfotech.com/magento2/freego/theme/white/mobiles/nokia.html?price=500-600)
16:46:43	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2012%20Jun%202019%2012:46:43%20GMT	http://magedemo.solwininfotech.com/magento2/freego/theme/white/sendfriend/product/send/id/71/	Z:/My%20Web%20Sites/magento_theme_project/magedemo.solwininfotech.com/magento2/freego/theme/white/sendfriend/product/send/id/71/index.html	(from http://magedemo.solwininfotech.com/magento2/freego/theme/white/thefy-structures.html)
16:46:44	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2012%20Jun%202019%2012:46:43%20GMT	http://magedemo.solwininfotech.com/magento2/freego/theme/white/sendfriend/product/send/id/72/	Z:/My%20Web%20Sites/magento_theme_project/magedemo.solwininfotech.com/magento2/freego/theme/white/sendfriend/product/send/id/72/index.html	(from http://magedemo.solwininfotech.com/magento2/freego/theme/white/literatures-chunkss.html)
16:46:44	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2012%20Jun%202019%2012:46:44%20GMT	http://magedemo.solwininfotech.com/magento2/freego/theme/white/sendfriend/product/send/id/73/	Z:/My%20Web%20Sites/magento_theme_project/magedemo.solwininfotech.com/magento2/freego/theme/white/sendfriend/product/send/id/73/index.html	(from http://magedemo.solwininfotech.com/magento2/freego/theme/white/latin-finibus.html)
16:46:45	64902/64902	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Jun%202019%2012:46:44%20GMT	http://magedemo.solwininfotech.com/magento2/freego/theme/white/mobiles/htc.html?price=580-590%2C500-600	Z:/My%20Web%20Sites/magento_theme_project/magedemo.solwininfotech.com/magento2/freego/theme/white/mobiles/htc1ed1.html	(from http://magedemo.solwininfotech.com/magento2/freego/theme/white/mobiles/htc.html?price=500-600)
16:46:46	70957/70957	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Jun%202019%2012:46:45%20GMT	http://magedemo.solwininfotech.com/magento2/freego/theme/white/mobiles/htc.html?price=590-600%2C500-600	Z:/My%20Web%20Sites/magento_theme_project/magedemo.solwininfotech.com/magento2/freego/theme/white/mobiles/htcb409.html	(from http://magedemo.solwininfotech.com/magento2/freego/theme/white/mobiles/htc.html?price=500-600)
16:46:48	117169/117169	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Jun%202019%2012:46:47%20GMT	http://magedemo.solwininfotech.com/magento2/freego/theme/white/tablets.html?p=1	Z:/My%20Web%20Sites/magento_theme_project/magedemo.solwininfotech.com/magento2/freego/theme/white/tabletscff1.html	(from http://magedemo.solwininfotech.com/magento2/freego/theme/white/tablets.html?p=2)
16:46:50	60401/60401	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Jun%202019%2012:46:49%20GMT	http://magedemo.solwininfotech.com/magento2/freego/theme/white/tablets/consectetur-porro.html	Z:/My%20Web%20Sites/magento_theme_project/magedemo.solwininfotech.com/magento2/freego/theme/white/tablets/consectetur-porro.html	(from http://magedemo.solwininfotech.com/magento2/freego/theme/white/consectetur-porro.html)
16:46:51	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2012%20Jun%202019%2012:46:50%20GMT	http://magedemo.solwininfotech.com/magento2/freego/theme/white/sendfriend/product/send/id/95/cat_id/4/	Z:/My%20Web%20Sites/magento_theme_project/magedemo.solwininfotech.com/magento2/freego/theme/white/sendfriend/product/send/id/95/cat_id/4/index.html	(from http://magedemo.solwininfotech.com/magento2/freego/theme/white/consectetur-porro.html)
16:46:52	60345/60345	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Jun%202019%2012:46:51%20GMT	http://magedemo.solwininfotech.com/magento2/freego/theme/white/tablets/dapibus-porro.html	Z:/My%20Web%20Sites/magento_theme_project/magedemo.solwininfotech.com/magento2/freego/theme/white/tablets/dapibus-porro.html	(from http://magedemo.solwininfotech.com/magento2/freego/theme/white/dapibus-porro.html)
16:46:53	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2012%20Jun%202019%2012:46:52%20GMT	http://magedemo.solwininfotech.com/magento2/freego/theme/white/sendfriend/product/send/id/104/cat_id/4/	Z:/My%20Web%20Sites/magento_theme_project/magedemo.solwininfotech.com/magento2/freego/theme/white/sendfriend/product/send/id/104/cat_id/4/index.html	(from http://magedemo.solwininfotech.com/magento2/freego/theme/white/dapibus-porro.html)
16:46:53	60607/60607	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Jun%202019%2012:46:52%20GMT	http://magedemo.solwininfotech.com/magento2/freego/theme/white/tablets/dapibus-occaecatproidentsk.html	Z:/My%20Web%20Sites/magento_theme_project/magedemo.solwininfotech.com/magento2/freego/theme/white/tablets/dapibus-occaecatproidentsk.html	(from http://magedemo.solwininfotech.com/magento2/freego/theme/white/dapibus-occaecatproidentsk.html)
16:46:54	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2012%20Jun%202019%2012:46:54%20GMT	http://magedemo.solwininfotech.com/magento2/freego/theme/white/sendfriend/product/send/id/102/cat_id/4/	Z:/My%20Web%20Sites/magento_theme_project/magedemo.solwininfotech.com/magento2/freego/theme/white/sendfriend/product/send/id/102/cat_id/4/index.html	(from http://magedemo.solwininfotech.com/magento2/freego/theme/white/dapibus-occaecatproidentsk.html)
16:46:55	60337/60337	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Jun%202019%2012:46:54%20GMT	http://magedemo.solwininfotech.com/magento2/freego/theme/white/tablets/dapibus-neque.html	Z:/My%20Web%20Sites/magento_theme_project/magedemo.solwininfotech.com/magento2/freego/theme/white/tablets/dapibus-neque.html	(from http://magedemo.solwininfotech.com/magento2/freego/theme/white/dapibus-neque.html)
16:46:56	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2012%20Jun%202019%2012:46:55%20GMT	http://magedemo.solwininfotech.com/magento2/freego/theme/white/sendfriend/product/send/id/101/cat_id/4/	Z:/My%20Web%20Sites/magento_theme_project/magedemo.solwininfotech.com/magento2/freego/theme/white/sendfriend/product/send/id/101/cat_id/4/index.html	(from http://magedemo.solwininfotech.com/magento2/freego/theme/white/dapibus-neque.html)
16:46:56	60346/60346	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Jun%202019%2012:46:55%20GMT	http://magedemo.solwininfotech.com/magento2/freego/theme/white/tablets/dapibus-verus.html	Z:/My%20Web%20Sites/magento_theme_project/magedemo.solwininfotech.com/magento2/freego/theme/white/tablets/dapibus-verus.html	(from http://magedemo.solwininfotech.com/magento2/freego/theme/white/dapibus-verus.html)
16:46:57	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2012%20Jun%202019%2012:46:57%20GMT	http://magedemo.solwininfotech.com/magento2/freego/theme/white/sendfriend/product/send/id/100/cat_id/4/	Z:/My%20Web%20Sites/magento_theme_project/magedemo.solwininfotech.com/magento2/freego/theme/white/sendfriend/product/send/id/100/cat_id/4/index.html	(from http://magedemo.solwininfotech.com/magento2/freego/theme/white/dapibus-verus.html)
16:46:58	60777/60777	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Jun%202019%2012:46:57%20GMT	http://magedemo.solwininfotech.com/magento2/freego/theme/white/tablets/dapibus-molestie-occaecatproident.html	Z:/My%20Web%20Sites/magento_theme_project/magedemo.solwininfotech.com/magento2/freego/theme/white/tablets/dapibus-molestie-occaecatproident.html	(from http://magedemo.solwininfotech.com/magento2/freego/theme/white/dapibus-molestie-occaecatproident.html)
16:46:59	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2012%20Jun%202019%2012:46:59%20GMT	http://magedemo.solwininfotech.com/magento2/freego/theme/white/sendfriend/product/send/id/99/cat_id/4/	Z:/My%20Web%20Sites/magento_theme_project/magedemo.solwininfotech.com/magento2/freego/theme/white/sendfriend/product/send/id/99/cat_id/4/index.html	(from http://magedemo.solwininfotech.com/magento2/freego/theme/white/dapibus-molestie-occaecatproident.html)
16:47:00	60467/60467	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Jun%202019%2012:46:59%20GMT	http://magedemo.solwininfotech.com/magento2/freego/theme/white/tablets/consectetur-molestie.html	Z:/My%20Web%20Sites/magento_theme_project/magedemo.solwininfotech.com/magento2/freego/theme/white/tablets/consectetur-molestie.html	(from http://magedemo.solwininfotech.com/magento2/freego/theme/white/consectetur-molestie.html)
16:47:01	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2012%20Jun%202019%2012:47:00%20GMT	http://magedemo.solwininfotech.com/magento2/freego/theme/white/sendfriend/product/send/id/97/cat_id/4/	Z:/My%20Web%20Sites/magento_theme_project/magedemo.solwininfotech.com/magento2/freego/theme/white/sendfriend/product/send/id/97/cat_id/4/index.html	(from http://magedemo.solwininfotech.com/magento2/freego/theme/white/consectetur-molestie.html)
16:47:02	78029/78029	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Jun%202019%2012:47:00%20GMT	http://magedemo.solwininfotech.com/magento2/freego/theme/white/tablets.html?cat=19&price=500-600	Z:/My%20Web%20Sites/magento_theme_project/magedemo.solwininfotech.com/magento2/freego/theme/white/tabletse896.html	(from http://magedemo.solwininfotech.com/magento2/freego/theme/white/tablets.html?cat=19)
16:47:03	64893/64893	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Jun%202019%2012:47:02%20GMT	http://magedemo.solwininfotech.com/magento2/freego/theme/white/tablets.html?cat=19&price=600-	Z:/My%20Web%20Sites/magento_theme_project/magedemo.solwininfotech.com/magento2/freego/theme/white/tabletsbfb1.html	(from http://magedemo.solwininfotech.com/magento2/freego/theme/white/tablets.html?cat=19)
16:47:04	78061/78061	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Jun%202019%2012:47:03%20GMT	http://magedemo.solwininfotech.com/magento2/freego/theme/white/tablets.html?cat=20&price=500-600	Z:/My%20Web%20Sites/magento_theme_project/magedemo.solwininfotech.com/magento2/freego/theme/white/tablets8792.html	(from http://magedemo.solwininfotech.com/magento2/freego/theme/white/tablets.html?cat=20)
16:47:05	64947/64947	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Jun%202019%2012:47:04%20GMT	http://magedemo.solwininfotech.com/magento2/freego/theme/white/tablets.html?cat=20&price=600-	Z:/My%20Web%20Sites/magento_theme_project/magedemo.solwininfotech.com/magento2/freego/theme/white/tabletse500.html	(from http://magedemo.solwininfotech.com/magento2/freego/theme/white/tablets.html?cat=20)
16:47:07	72093/72093	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Jun%202019%2012:47:06%20GMT	http://magedemo.solwininfotech.com/magento2/freego/theme/white/tablets.html?cat=21&price=500-600	Z:/My%20Web%20Sites/magento_theme_project/magedemo.solwininfotech.com/magento2/freego/theme/white/tabletsa025.html	(from http://magedemo.solwininfotech.com/magento2/freego/theme/white/tablets.html?cat=21)
16:47:08	70876/70876	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Jun%202019%2012:47:07%20GMT	http://magedemo.solwininfotech.com/magento2/freego/theme/white/tablets.html?cat=21&price=600-	Z:/My%20Web%20Sites/magento_theme_project/magedemo.solwininfotech.com/magento2/freego/theme/white/tablets7ba1.html	(from http://magedemo.solwininfotech.com/magento2/freego/theme/white/tablets.html?cat=21)
16:47:09	77949/77949	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Jun%202019%2012:47:08%20GMT	http://magedemo.solwininfotech.com/magento2/freego/theme/white/tablets.html?cat=22&price=500-600	Z:/My%20Web%20Sites/magento_theme_project/magedemo.solwininfotech.com/magento2/freego/theme/white/tabletse454.html	(from http://magedemo.solwininfotech.com/magento2/freego/theme/white/tablets.html?cat=22)
16:47:09	64783/64783	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Jun%202019%2012:47:09%20GMT	http://magedemo.solwininfotech.com/magento2/freego/theme/white/tablets.html?cat=22&price=600-	Z:/My%20Web%20Sites/magento_theme_project/magedemo.solwininfotech.com/magento2/freego/theme/white/tabletsc890.html	(from http://magedemo.solwininfotech.com/magento2/freego/theme/white/tablets.html?cat=22)
16:47:11	72129/72129	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Jun%202019%2012:47:10%20GMT	http://magedemo.solwininfotech.com/magento2/freego/theme/white/tablets.html?cat=23&price=500-600	Z:/My%20Web%20Sites/magento_theme_project/magedemo.solwininfotech.com/magento2/freego/theme/white/tabletsf113.html	(from http://magedemo.solwininfotech.com/magento2/freego/theme/white/tablets.html?cat=23)
16:47:12	70829/70829	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Jun%202019%2012:47:11%20GMT	http://magedemo.solwininfotech.com/magento2/freego/theme/white/tablets.html?cat=23&price=600-	Z:/My%20Web%20Sites/magento_theme_project/magedemo.solwininfotech.com/magento2/freego/theme/white/tablets72ef.html	(from http://magedemo.solwininfotech.com/magento2/freego/theme/white/tablets.html?cat=23)
16:47:14	88555/88555	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Jun%202019%2012:47:12%20GMT	http://magedemo.solwininfotech.com/magento2/freego/theme/white/tablets.html?p=2&price=500-600	Z:/My%20Web%20Sites/magento_theme_project/magedemo.solwininfotech.com/magento2/freego/theme/white/tabletsa629.html	(from http://magedemo.solwininfotech.com/magento2/freego/theme/white/tablets.html?price=500-600)
16:47:15	96764/96764	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Jun%202019%2012:47:14%20GMT	http://magedemo.solwininfotech.com/magento2/freego/theme/white/tablets.html?price=580-590%2C500-600	Z:/My%20Web%20Sites/magento_theme_project/magedemo.solwininfotech.com/magento2/freego/theme/white/tablets1ed1.html	(from http://magedemo.solwininfotech.com/magento2/freego/theme/white/tablets.html?price=500-600)
16:47:16	102706/102706	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Jun%202019%2012:47:15%20GMT	http://magedemo.solwininfotech.com/magento2/freego/theme/white/tablets.html?price=590-600%2C500-600	Z:/My%20Web%20Sites/magento_theme_project/magedemo.solwininfotech.com/magento2/freego/theme/white/tabletsb409.html	(from http://magedemo.solwininfotech.com/magento2/freego/theme/white/tablets.html?price=500-600)
16:47:18	60447/60447	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Jun%202019%2012:47:16%20GMT	http://magedemo.solwininfotech.com/magento2/freego/theme/white/tablets/adipiscing-dapibus.html	Z:/My%20Web%20Sites/magento_theme_project/magedemo.solwininfotech.com/magento2/freego/theme/white/tablets/adipiscing-dapibus.html	(from http://magedemo.solwininfotech.com/magento2/freego/theme/white/adipiscing-dapibus.html)
16:47:19	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2012%20Jun%202019%2012:47:18%20GMT	http://magedemo.solwininfotech.com/magento2/freego/theme/white/sendfriend/product/send/id/87/cat_id/4/	Z:/My%20Web%20Sites/magento_theme_project/magedemo.solwininfotech.com/magento2/freego/theme/white/sendfriend/product/send/id/87/cat_id/4/index.html	(from http://magedemo.solwininfotech.com/magento2/freego/theme/white/adipiscing-dapibus.html)
16:47:19	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2012%20Jun%202019%2012:47:18%20GMT	http://magedemo.solwininfotech.com/magento2/freego/theme/white/sendfriend/product/send/id/86/	Z:/My%20Web%20Sites/magento_theme_project/magedemo.solwininfotech.com/magento2/freego/theme/white/sendfriend/product/send/id/86/index.html	(from http://magedemo.solwininfotech.com/magento2/freego/theme/white/molestie-rutrum.html)
16:47:19	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2012%20Jun%202019%2012:47:19%20GMT	http://magedemo.solwininfotech.com/magento2/freego/theme/white/sendfriend/product/send/id/85/	Z:/My%20Web%20Sites/magento_theme_project/magedemo.solwininfotech.com/magento2/freego/theme/white/sendfriend/product/send/id/85/index.html	(from http://magedemo.solwininfotech.com/magento2/freego/theme/white/eiusmod-nunc.html)
16:47:20	70947/70947	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Jun%202019%2012:47:19%20GMT	http://magedemo.solwininfotech.com/magento2/freego/theme/white/tablets/apple.html?price=580-590%2C500-600	Z:/My%20Web%20Sites/magento_theme_project/magedemo.solwininfotech.com/magento2/freego/theme/white/tablets/apple1ed1.html	(from http://magedemo.solwininfotech.com/magento2/freego/theme/white/tablets/apple.html?price=500-600)
